J,31,"","",12/31/2025,12/01/2025,"",Edge General Ledger,L002,-688.00,1300-0000,"","",1000,Accounts Receivable - Rent
J,31,"","",12/31/2025,12/01/2025,"",Edge General Ledger,L002,549.00,1110-4952,"","",1000,Credit Card - Master Card
J,31,"","",12/31/2025,12/01/2025,"",Edge General Ledger,L002,555.00,1110-4952,"","",1000,Credit Card - Visa
J,31,"","",12/31/2025,12/01/2025,"",Edge General Ledger,L002,-12.00,2210-0000,"","",1000,Deferred Insurance Liability
J,31,"","",12/31/2025,12/01/2025,"",Edge General Ledger,L002,-219.00,2210-0000,"","",1000,Deferred Rent Liability
J,18,"","",11/18/2025,11/01/2025,"",Edge General Ledger,L003,0.00,1300-0000,"","",1000,Accounts Receivable - Insurance
J,18,"","",11/18/2025,11/01/2025,"",Edge General Ledger,L003,49.50,1300-0000,"","",1000,Accounts Receivable - Rent
J,18,"","",11/18/2025,11/01/2025,"",Edge General Ledger,L003,80.00,2210-0000,"","",1000,Deferred Insurance Liability
J,18,"","",11/18/2025,11/01/2025,"",Edge General Ledger,L003,739.00,2210-0000,"","",1000,Deferred Rent Liability
J,18,"","",11/18/2025,11/01/2025,"",Edge General Ledger,L003,49.50,4500-1001,"","",1000,Discount Expense - Rental Income
J,18,"","",11/18/2025,11/01/2025,"",Edge General Ledger,L003,-80.00,5000-0010,"","",1000,Insurance Revenue
J,18,"","",11/18/2025,11/01/2025,"",Edge General Ledger,L003,-838.00,4500-1001,"","",1000,Rental Revenue
J,19,"","",11/19/2025,11/01/2025,"",Edge General Ledger,L003,3888.00,1300-0000,"","",1000,Accounts Receivable - Insurance
J,19,"","",11/19/2025,11/01/2025,"",Edge General Ledger,L003,53910.50,1300-0000,"","",1000,Accounts Receivable - Rent
J,19,"","",11/19/2025,11/01/2025,"",Edge General Ledger,L003,266.00,2210-0000,"","",1000,Deferred Rent Liability
J,19,"","",11/19/2025,11/01/2025,"",Edge General Ledger,L003,1278.50,4500-1001,"","",1000,Discount Expense - Rental Income
J,19,"","",11/19/2025,11/01/2025,"",Edge General Ledger,L003,-3888.00,5000-0010,"","",1000,Insurance Revenue
J,19,"","",11/19/2025,11/01/2025,"",Edge General Ledger,L003,-55455.00,4500-1001,"","",1000,Rental Revenue
J,20,"","",11/20/2025,11/01/2025,"",Edge General Ledger,L003,60.00,1300-0000,"","",1000,Accounts Receivable - Insurance
J,20,"","",11/20/2025,11/01/2025,"",Edge General Ledger,L003,-114.00,1300-0000,"","",1000,Accounts Receivable - Rent
